Gender,Salary,LocationId,Tenure,Balance,NumProducts,HasCreditCard,IsActive,Geography_France,Geography_Germany,Geography_Spain,Geography_UK,Geography_USA,Churn_Prediction,Churn_Probability,CLV,Risk_Segment,Geography
1,108872.45,6,6,99564.22,1,1,1,0,0,0,0,1,0,0.4648640449012081,319682.3637801975,Medium Risk,USA
1,198252.88,6,4,170557.91,2,1,0,0,0,0,0,1,0,0.2905765233758223,483991.14191181445,Low Risk,USA
0,26960.31,3,9,119827.49379288736,2,1,1,0,0,1,0,0,0,0.1591151671009648,906850.0988526805,Low Risk,Spain
0,85746.52,6,6,74596.15,3,1,1,0,0,0,0,1,1,0.9965168605981508,1558.9727357475142,High Risk,USA
1,77206.25,6,2,96888.39,1,1,0,0,0,0,0,1,1,0.6512775207088773,67574.31915065044,Medium Risk,USA
0,61048.53,1,3,130830.22,1,1,0,0,1,0,0,0,1,0.6509918137192809,136982.4533787224,Medium Risk,Germany
1,111981.19,6,1,119827.49379288736,2,0,1,0,0,0,0,1,0,0.0681507590393619,111661.15913711766,Low Risk,USA
1,62232.6,6,0,119827.49379288736,2,1,0,0,0,0,0,1,0,0.0681507590393619,0.0,Low Risk,USA
0,156105.03,2,1,119827.49379288736,2,0,1,1,0,0,0,0,0,0.1591151671009648,100761.12209474227,Low Risk,France
1,150135.38,4,3,119714.25,2,0,1,0,0,0,1,0,0,0.1690785273462436,298419.42272291984,Low Risk,UK
0,93146.11,6,5,113978.97,2,0,1,0,0,0,0,1,0,0.3414351141288982,375312.7368487786,Medium Risk,USA
1,33462.94,6,6,100160.75,1,1,0,0,0,0,0,1,1,0.6512775207088773,209569.83040594988,Medium Risk,USA
0,144375.0,3,2,119827.49379288736,1,1,1,0,0,1,0,0,1,0.6003838829610354,95769.99556804856,Medium Risk,Spain
0,55803.96,6,3,116220.5,3,1,0,0,0,0,0,1,1,0.9965168605981508,1214.436608557841,High Risk,USA
0,89048.46,2,2,119827.49379288736,3,1,0,1,0,0,0,0,1,0.949616144899554,12074.742168620849,High Risk,France
1,162812.16,1,2,81173.83,2,0,1,0,1,0,0,0,0,0.1690785273462436,134898.15672909134,Low Risk,Germany
1,136259.65,3,4,119827.49379288736,2,1,0,0,0,1,0,0,0,0.0681507590393619,446644.63654847065,Low Risk,Spain
0,124052.97,3,5,116803.8,1,1,0,0,0,1,0,0,1,0.7604298681876703,139913.50881090495,High Risk,Spain
1,74158.8,1,8,105961.68,2,0,1,0,1,0,0,0,0,0.3414351141288982,558261.1335672815,Medium Risk,Germany
1,45071.09,6,6,117411.6,1,1,1,0,0,0,0,1,0,0.4648640449012081,376987.012234064,Medium Risk,USA
1,62030.06,4,7,119827.49379288736,2,1,0,0,0,0,1,0,0,0.0681507590393619,781628.1139598236,Low Risk,UK
0,131953.23,5,10,123497.58,1,1,0,0,0,0,0,0,1,0.7604298681876703,295863.3151910373,High Risk,France
1,79414.0,2,7,152400.51,2,1,0,1,0,0,0,0,0,0.2905765233758223,756815.4975044844,Low Risk,France
0,199638.56,6,1,119827.49379288736,2,1,1,0,0,0,0,1,0,0.1591151671009648,100761.12209474227,Low Risk,USA
1,157577.29,5,8,103097.85,1,1,1,0,0,0,0,0,0,0.4648640449012081,441370.93142705597,Medium Risk,France
1,134420.75,2,8,126418.14,1,1,0,1,0,0,0,0,1,0.6512775207088773,352678.77766537794,Medium Risk,France
0,99805.99,3,5,77846.9,1,0,0,0,0,1,0,0,1,0.7604298681876703,93248.96047090623,High Risk,Spain
0,97932.68,3,1,119827.49379288736,2,1,1,0,0,1,0,0,0,0.1591151671009648,100761.12209474227,Low Risk,Spain
0,170968.99,4,0,119827.49379288736,2,0,1,0,0,0,1,0,0,0.1591151671009648,0.0,Low Risk,UK
1,57558.95,4,2,79731.91,1,1,1,0,0,0,1,0,0,0.4648640449012081,85334.82361940185,Medium Risk,UK
1,176713.47,6,8,119827.49379288736,1,0,0,0,0,0,0,1,1,0.6512775207088773,334292.3257815783,Medium Risk,USA
1,34283.23,1,0,119827.49379288736,2,0,1,0,1,0,0,0,0,0.0681507590393619,0.0,Low Risk,Germany
1,198637.34,4,10,119827.49379288736,2,1,1,0,0,0,1,0,0,0.0681507590393619,1116611.5913711765,Low Risk,UK
0,156917.12,4,6,37266.67,2,0,0,0,0,0,1,0,0,0.3765938285064211,139393.63241408765,Medium Risk,UK
0,50457.2,1,6,127992.25,1,1,1,0,1,0,0,0,1,0.5073786097760308,378310.32079736295,Medium Risk,Germany
1,140075.55,6,3,54901.01,1,1,1,0,0,0,0,1,0,0.4648640449012081,88138.51326671499,Medium Risk,USA
1,65323.11,2,9,108748.08,2,1,1,1,0,0,0,0,0,0.3414351141288982,644559.0020451129,Medium Risk,France
0,64323.24,1,6,99906.19,1,1,0,0,1,0,0,0,1,0.6509918137192809,209208.46902070148,Medium Risk,Germany
0,14956.44,5,6,184686.41,2,1,0,0,0,0,0,0,0,0.4747796987262266,582006.3114082298,Medium Risk,France
0,111879.21,2,0,110654.02,1,0,1,1,0,0,0,0,1,0.5073786097760308,0.0,Medium Risk,France
1,18606.23,3,9,79019.8,1,1,1,0,0,1,0,0,0,0.4648640449012081,380577.02530243975,Medium Risk,Spain
0,123137.01,5,9,99240.51,1,1,0,0,0,0,0,0,1,0.7604298681876703,213975.5585564054,High Risk,France
1,148528.24,3,2,119827.49379288736,2,1,1,0,0,1,0,0,0,0.0681507590393619,223322.31827423532,Low Risk,Spain
1,13898.31,6,7,119827.49379288736,2,1,0,0,0,0,0,1,0,0.0681507590393619,781628.1139598236,Low Risk,USA
0,81259.25,2,7,119827.49379288736,1,0,0,1,0,0,0,0,1,0.7604298681876703,200949.61937892198,High Risk,France
0,161051.75,4,7,52436.2,1,1,0,0,0,0,1,0,1,0.7604298681876703,87935.03142016375,High Risk,UK
1,191599.67,4,9,119827.49379288736,2,0,1,0,0,0,1,0,0,0.0681507590393619,1004950.432234059,Low Risk,UK
1,48559.19,1,3,100337.96,3,1,0,0,1,0,0,0,1,0.9965168605981508,1048.4733059315035,High Risk,Germany
0,186339.74,1,1,149297.19,2,1,1,0,1,0,0,0,0,0.4747796987262266,78413.91511112779,Medium Risk,Germany
1,33159.37,2,8,119827.49379288736,2,1,0,1,0,0,0,0,0,0.0681507590393619,893289.2730969413,Low Risk,France
1,93883.53,2,4,145605.44,1,0,1,1,0,0,0,0,0,0.2516031984799294,435882.5823196902,Low Risk,France
0,110899.3,2,7,119827.49379288736,2,1,1,1,0,0,0,0,0,0.1591151671009648,705327.8546631959,Low Risk,France
1,11199.04,6,3,119827.49379288736,1,1,1,0,0,0,0,1,0,0.4648640449012081,192372.00101385402,Medium Risk,USA
0,189992.97,2,10,119827.49379288736,2,1,0,1,0,0,0,0,0,0.1591151671009648,1007611.2209474227,Low Risk,France
1,164255.69,2,6,84026.86,1,0,1,1,0,0,0,0,0,0.4648640449012081,269794.7638803149,Medium Risk,France
1,152167.79,2,1,119827.49379288736,1,1,0,1,0,0,0,0,1,0.6512775207088773,41786.54072269729,Medium Risk,France
1,33949.67,4,8,119827.49379288736,2,1,1,0,0,0,1,0,0,0.0681507590393619,893289.2730969413,Low Risk,UK
1,68143.93,4,10,119827.49379288736,2,1,1,0,0,0,1,0,0,0.0681507590393619,1116611.5913711765,Low Risk,UK
1,47251.79,1,4,138718.92,1,1,1,0,1,0,0,0,0,0.4648640449012081,296933.9269778917,Medium Risk,Germany
1,25885.72,2,7,118274.71,1,1,1,1,0,0,0,0,0,0.4648640449012081,443051.3492991785,Medium Risk,France
0,192633.85,3,8,174185.98,2,0,1,0,0,1,0,0,0,0.4747796987262266,731888.1031461398,Medium Risk,Spain
1,34577.36,5,7,113208.86,2,1,0,0,0,0,0,0,1,0.6058578856152504,312342.6561324097,Medium Risk,France
1,161229.84,3,5,103907.28,1,1,0,0,0,1,0,0,1,0.6512775207088773,181174.0214899844,Medium Risk,Spain
0,100816.29,3,8,119023.28,1,1,0,0,0,1,0,0,1,0.7604298681876703,228115.38302668656,High Risk,Spain
0,181694.44,6,5,166297.89,1,1,1,0,0,0,0,1,1,0.6003838829610354,332276.58536786435,Medium Risk,USA
1,79078.91,5,10,119827.49379288736,2,1,0,0,0,0,0,0,0,0.0681507590393619,1116611.5913711765,Low Risk,France
1,137316.32,1,9,63227.0,1,0,1,0,1,0,0,0,0,0.4648640449012081,304515.3692972819,Medium Risk,Germany
0,194926.86,5,5,94521.17,2,1,0,0,0,0,0,0,0,0.3765938285064211,294625.4035739686,Medium Risk,France
1,51285.49,4,7,119827.49379288736,2,1,0,0,0,0,1,0,0,0.0681507590393619,781628.1139598236,Low Risk,UK
0,150401.53,1,9,112822.26,1,0,0,0,1,0,0,0,1,0.6509918137192809,354383.03101222543,Medium Risk,Germany
1,112491.96,6,3,119827.49379288736,2,1,1,0,0,0,0,1,0,0.0681507590393619,334983.477411353,Low Risk,USA
1,73656.38,3,2,135903.33,1,1,0,0,0,1,0,0,1,0.6512775207088773,94785.0923630392,Medium Risk,Spain
0,106636.89,2,4,125169.26,1,1,1,1,0,0,0,0,1,0.5073786097760308,246644.21949802185,Medium Risk,France
0,155853.52,2,7,119827.49379288736,3,1,0,1,0,0,0,0,1,0.949616144899554,42261.597590172976,High Risk,France
1,162599.51,4,0,149117.31,1,1,1,0,0,0,1,0,0,0.2516031984799294,0.0,Low Risk,UK
1,103737.82,4,5,119827.49379288736,2,1,1,0,0,0,1,0,0,0.0681507590393619,558305.7956855883,Low Risk,UK
0,160990.27,6,10,119827.49379288736,2,1,0,0,0,0,0,1,0,0.1591151671009648,1007611.2209474227,Low Risk,USA
0,15462.84,4,6,132311.71,1,0,0,0,0,0,1,0,1,0.7604298681876703,190187.60283008844,High Risk,UK
1,10334.05,4,8,119827.49379288736,2,1,0,0,0,0,1,0,0,0.0681507590393619,893289.2730969413,Low Risk,UK
0,190686.16,4,6,119827.49379288736,2,1,1,0,0,0,1,0,0,0.1591151671009648,604566.7325684535,Low Risk,UK
1,94440.45,3,4,118082.89,1,0,0,0,0,1,0,0,1,0.6512775207088773,164712.63265064365,Medium Risk,Spain
1,28257.63,2,1,119266.69,1,1,1,1,0,0,0,0,0,0.4648640449012081,63823.89406462154,Medium Risk,France
1,170034.95,1,2,119827.49379288736,1,1,1,0,1,0,0,0,0,0.4648640449012081,128248.00067590269,Medium Risk,Germany
1,31824.29,5,7,156847.29,2,1,0,0,0,0,0,0,0,0.2905765233758223,778898.0483961643,Low Risk,France
1,127166.49,5,4,137104.47,1,1,0,0,0,0,0,0,1,0.6512775207088773,191245.64280118138,Medium Risk,France
1,44937.01,4,8,78398.69,1,1,0,0,0,0,1,0,1,0.5068349585345844,309307.9456374741,Medium Risk,UK
0,188603.07,4,4,119827.49379288736,2,1,1,0,0,0,1,0,0,0.1591151671009648,403044.4883789691,Low Risk,UK
1,145111.37,5,6,63669.42,1,1,0,0,0,0,0,0,1,0.5068349585345844,188397.1929262738,Medium Risk,France
1,171463.83,1,3,119827.49379288736,2,0,0,0,1,0,0,0,0,0.0681507590393619,334983.477411353,Low Risk,Germany
0,182822.5,4,0,135296.33,1,1,0,0,0,0,1,0,1,0.7604298681876703,0.0,High Risk,UK
1,87213.33,1,2,153804.44,1,1,1,0,1,0,0,0,0,0.2516031984799294,230213.50191117122,Low Risk,Germany
1,57175.32,1,3,119827.49379288736,2,0,0,0,1,0,0,0,0,0.0681507590393619,334983.477411353,Low Risk,Germany
1,120540.83,6,2,147069.78,1,1,0,0,0,0,0,1,1,0.6512775207088773,102573.07662079993,Medium Risk,USA
1,28714.34,4,9,119827.49379288736,2,1,1,0,0,0,1,0,0,0.0681507590393619,1004950.432234059,Low Risk,UK
0,85426.28,6,3,119827.49379288736,1,1,0,0,0,0,0,1,1,0.7604298681876703,86121.2654481094,High Risk,USA
1,46170.75,1,4,95741.75,1,1,0,0,1,0,0,0,1,0.6512775207088773,133549.20172668336,Medium Risk,Germany
0,64448.36,5,2,145965.33,1,1,1,0,0,0,0,0,1,0.5073786097760308,143811.28757820086,Medium Risk,France
0,16278.97,1,8,141441.75,1,1,1,0,1,0,0,0,1,0.5073786097760308,557417.8521656888,Medium Risk,Germany
1,182855.42,3,1,139290.41,1,1,0,0,0,1,0,0,1,0.6512775207088773,48573.69711667699,Medium Risk,Spain
0,50404.72,6,4,119827.49379288736,2,0,0,0,0,0,0,1,0,0.1591151671009648,403044.4883789691,Low Risk,USA
1,107640.25,4,3,119827.49379288736,2,1,0,0,0,0,1,0,0,0.0681507590393619,334983.477411353,Low Risk,UK
1,134132.65,5,4,144428.87,1,1,0,0,0,0,0,0,1,0.6512775207088773,201462.37451046097,Medium Risk,France
1,103480.69,5,2,119827.49379288736,2,1,0,0,0,0,0,0,0,0.0681507590393619,223322.31827423532,Low Risk,France
0,108761.05,3,9,95441.27,1,1,0,0,0,1,0,0,1,0.7604298681876703,205783.8987081253,High Risk,Spain
1,179012.3,2,1,144848.74,1,1,1,1,0,0,0,0,0,0.2516031984799294,108404.33372021231,Low Risk,France
1,95145.14,3,7,116244.14,2,1,1,0,0,1,0,0,0,0.3414351141288982,535880.1615459906,Medium Risk,Spain
1,72143.44,2,7,119827.49379288736,2,0,1,1,0,0,0,0,0,0.0681507590393619,781628.1139598236,Low Risk,France
0,19162.89,6,1,146502.07,1,1,0,0,0,0,0,1,1,0.7604298681876703,35097.52022067915,High Risk,USA
1,144680.18,1,2,117028.6,2,0,1,0,1,0,0,0,0,0.1690785273462436,194483.1533092148,Low Risk,Germany
0,177772.03,4,8,112013.81,1,1,0,0,0,0,1,0,1,0.7604298681876703,214681.30581201002,High Risk,UK
0,5597.94,4,6,108269.37,1,1,0,0,0,0,1,0,1,0.7604298681876703,155628.64345282735,High Risk,UK
1,116828.51,6,7,182123.79,1,1,0,0,0,0,0,1,1,0.6512775207088773,444574.6171068704,Medium Risk,USA
0,174652.51,6,3,150923.74,2,0,1,0,0,0,0,1,0,0.4747796987262266,237804.6365764939,Medium Risk,USA
1,2010.98,6,2,119827.49379288736,2,1,0,0,0,0,0,1,0,0.0681507590393619,223322.31827423532,Low Risk,USA
0,14109.85,4,5,165272.13,1,1,0,0,0,0,1,0,1,0.7604298681876703,197971.32984502244,High Risk,UK
0,43527.4,4,10,115301.31,1,1,0,0,0,0,1,0,1,0.7604298681876703,276227.5003483429,High Risk,UK
0,86099.23,1,6,129502.49,2,0,1,0,1,0,0,0,0,0.4747796987262266,408104.02088102297,Medium Risk,Germany
1,161574.19,3,4,118342.26,1,0,0,0,0,1,0,0,1,0.6512775207088773,165074.4252484586,Medium Risk,Spain
0,38970.14,3,5,119827.49379288736,2,1,1,0,0,1,0,0,0,0.1591151671009648,503805.61047371133,Low Risk,Spain
1,127587.22,5,8,119827.49379288736,2,0,0,0,0,0,0,0,0,0.0681507590393619,893289.2730969413,Low Risk,France
0,30380.12,5,7,119827.49379288736,2,1,0,0,0,0,0,0,0,0.1591151671009648,705327.8546631959,Low Risk,France
0,90908.95,4,7,119827.49379288736,2,1,0,0,0,0,1,0,0,0.1591151671009648,705327.8546631959,Low Risk,UK
0,138275.01,3,9,106937.05,2,1,0,0,0,1,0,0,0,0.3765938285064211,599986.9523818569,Medium Risk,Spain
1,32171.79,6,3,170331.37,1,1,1,0,0,0,0,1,0,0.2516031984799294,382426.3575195951,Low Risk,USA
0,126143.23,1,1,114510.85,1,1,1,0,1,0,0,0,1,0.5073786097760308,56410.49412272841,Medium Risk,Germany
1,129892.93,3,5,119827.49379288736,2,1,1,0,0,1,0,0,0,0.0681507590393619,558305.7956855883,Low Risk,Spain
1,102416.84,3,3,107594.11,2,1,1,0,0,1,0,0,0,0.3414351141288982,212573.1083176583,Medium Risk,Spain
1,18719.67,3,2,81273.13,1,1,1,0,0,1,0,0,0,0.4648640449012081,86984.34809283658,Medium Risk,Spain
0,61936.22,4,7,169399.6,1,1,0,0,0,0,1,0,1,0.7604298681876703,284081.5915066914,High Risk,UK
1,78358.94,2,6,119827.49379288736,2,1,1,1,0,0,0,0,0,0.0681507590393619,669966.954822706,Low Risk,France
0,147224.27,1,1,187841.99,2,1,1,0,1,0,0,0,0,0.4747796987262266,98658.42657966513,Medium Risk,Germany
1,160979.66,1,0,119827.49379288736,2,1,0,0,1,0,0,0,0,0.0681507590393619,0.0,Low Risk,Germany
0,132298.49,5,8,126776.3,2,1,1,0,0,0,0,0,0,0.4747796987262266,532683.8918429943,Medium Risk,France
1,174248.52,4,9,126436.29,1,1,0,0,0,0,1,0,1,0.6512775207088773,396820.5886905424,Medium Risk,UK
1,123547.28,6,1,101960.74,1,1,1,0,0,0,0,1,0,0.4648640449012081,54562.8579824796,Medium Risk,USA
1,32790.02,5,3,119827.49379288736,2,0,1,0,0,0,0,0,0,0.0681507590393619,334983.477411353,Low Risk,France
1,181543.67,2,3,119827.49379288736,2,0,1,1,0,0,0,0,0,0.0681507590393619,334983.477411353,Low Risk,France
0,2319.96,6,2,150842.93,1,0,1,0,0,0,0,1,1,0.5073786097760308,148616.90776411374,Medium Risk,USA
0,189543.19,4,9,102535.57,1,1,1,0,0,0,1,0,1,0.6003838829610354,368773.79707599257,Medium Risk,UK
0,10940.4,1,9,99027.61,2,1,0,0,1,0,0,0,0,0.3765938285064211,555609.8090003332,Medium Risk,Germany
1,199493.38,4,9,119827.49379288736,2,1,1,0,0,0,1,0,0,0.0681507590393619,1004950.432234059,Low Risk,UK
0,188193.25,3,3,119827.49379288736,1,1,1,0,0,1,0,0,1,0.6003838829610354,143654.99335207284,Medium Risk,Spain
0,172572.64,6,9,87271.41,2,1,0,0,0,0,0,1,0,0.3765938285064211,489649.82030051795,Medium Risk,USA
0,189339.6,4,8,102742.91,2,1,1,0,0,0,1,0,0,0.1690785273462436,682970.3206554588,Low Risk,UK
1,53512.16,4,2,40105.51,2,0,1,0,0,0,1,0,0,0.3414351141288982,52824.16123190466,Medium Risk,UK
0,34004.44,4,2,152265.43,1,1,0,0,0,0,1,0,1,0.7604298681876703,72956.49827112211,High Risk,UK
1,10598.29,1,4,141947.67,1,1,1,0,1,0,0,0,0,0.2516031984799294,424932.72884490597,Low Risk,Germany
0,113428.77,2,1,106307.91,2,0,1,1,0,0,0,0,0,0.3414351141288982,70010.65661634535,Medium Risk,France
1,183487.98,4,0,107884.81,2,1,1,0,0,0,1,0,0,0.1690785273462436,0.0,Low Risk,UK
1,187658.09,4,1,125013.72,1,1,1,0,0,0,1,0,0,0.4648640449012081,66899.33645265295,Medium Risk,UK
1,172459.39,1,7,58469.37,2,1,1,0,1,0,0,0,0,0.1690785273462436,340084.18517876155,Low Risk,Germany
0,21016.0,1,8,119827.49379288736,1,0,1,0,1,0,0,0,1,0.5073786097760308,472236.6926344497,Medium Risk,Germany
1,122381.02,3,10,117231.63,3,1,1,0,0,1,0,0,1,0.9965168605981508,4083.3410959600546,High Risk,Spain
1,128123.66,5,4,152390.26,1,1,0,0,0,0,0,0,1,0.6512775207088773,212567.6371480752,Medium Risk,France
0,19570.63,1,2,34013.63,1,1,0,0,1,0,0,0,1,0.6509918137192809,23742.070630246908,Medium Risk,Germany
0,188150.6,3,2,119827.49379288736,3,0,0,0,0,1,0,0,1,0.949616144899554,12074.742168620849,High Risk,Spain
0,111020.24,1,9,119827.49379288736,2,1,1,0,1,0,0,0,0,0.1591151671009648,906850.0988526805,Low Risk,Germany
1,123775.15,3,7,101583.11,2,1,0,0,0,1,0,0,0,0.3765938285064211,443292.7638545777,Medium Risk,Spain
0,146700.22,3,10,77168.87,2,0,1,0,0,1,0,0,0,0.1690785273462436,641212.7110342628,Low Risk,Spain
1,145251.35,1,8,124695.72,2,1,0,0,1,0,0,0,0,0.2905765233758223,707696.5696204401,Low Risk,Germany
1,82463.69,1,3,105934.96,1,1,0,0,1,0,0,0,1,0.6512775207088773,110825.70568441773,Medium Risk,Germany
0,15928.49,1,9,119827.49379288736,1,1,1,0,1,0,0,0,1,0.5073786097760308,531266.279213756,Medium Risk,Germany
1,45886.33,5,6,119827.49379288736,2,1,0,0,0,0,0,0,0,0.0681507590393619,669966.954822706,Low Risk,France
1,186489.95,3,2,119827.49379288736,2,1,1,0,0,1,0,0,0,0.0681507590393619,223322.31827423532,Low Risk,Spain
0,162922.65,2,2,119827.49379288736,2,0,1,1,0,0,0,0,0,0.1591151671009648,201522.24418948454,Low Risk,France
0,9262.77,3,10,161525.96,2,1,0,0,0,1,0,0,0,0.4747796987262266,848367.1337473546,Medium Risk,Spain
0,84932.4,3,7,147199.07,1,1,1,0,0,1,0,0,1,0.5073786097760308,507593.8735215275,Medium Risk,Spain
1,71557.12,6,3,183102.29,1,1,1,0,0,0,0,1,0,0.2516031984799294,411099.5045610012,Low Risk,USA
1,77405.95,1,9,127209.0,2,1,0,0,1,0,0,0,0,0.2905765233758223,812205.4593409651,Low Risk,Germany
1,417.41,2,8,119827.49379288736,2,0,0,1,0,0,0,0,0,0.0681507590393619,893289.2730969413,Low Risk,France
0,71405.17,1,0,97378.54,1,1,1,0,1,0,0,0,1,0.5073786097760308,0.0,Medium Risk,Germany
0,153400.24,2,2,136925.09,2,0,1,1,0,0,0,0,0,0.4747796987262266,143831.67404347708,Medium Risk,France
1,371.05,6,3,54503.55,1,1,1,0,0,0,0,1,0,0.4648640449012081,87500.4278565743,Medium Risk,USA
1,67789.99,6,8,155726.85,1,1,0,0,0,0,0,1,1,0.6512775207088773,434443.62579357415,Medium Risk,USA
0,145894.9,3,9,119827.49379288736,2,0,1,0,0,1,0,0,0,0.1591151671009648,906850.0988526805,Low Risk,Spain
0,183840.51,2,1,135842.41,1,1,0,1,0,0,0,0,1,0.7604298681876703,32543.78406940453,High Risk,France
1,108887.44,4,1,63349.75,1,1,0,0,0,0,1,0,1,0.5068349585345844,31241.882085573714,Medium Risk,UK
0,154071.27,2,4,129499.42,1,1,1,1,0,0,0,0,1,0.6003838829610354,207000.22151679214,Medium Risk,France
1,179291.85,4,8,119827.49379288736,2,0,1,0,0,0,1,0,0,0.0681507590393619,893289.2730969413,Low Risk,UK
1,56937.43,6,6,70438.01,2,0,1,0,0,0,0,1,0,0.3414351141288982,278328.0000998251,Medium Risk,USA
1,112239.03,6,8,119827.49379288736,2,1,1,0,0,0,0,1,0,0.0681507590393619,893289.2730969413,Low Risk,USA
1,45909.87,6,9,119827.49379288736,1,1,0,0,0,0,0,1,1,0.6512775207088773,376078.86650427565,Medium Risk,USA
0,173779.25,4,9,141434.04,1,0,0,0,0,0,1,0,1,0.7604298681876703,304950.34444995277,High Risk,UK
0,125696.26,2,4,119827.49379288736,2,1,0,1,0,0,0,0,0,0.1591151671009648,403044.4883789691,Low Risk,France
1,159585.61,2,10,152958.29,2,1,1,1,0,0,0,0,0,0.2905765233758223,1085122.0187028921,Low Risk,France
0,106761.47,2,3,138306.34,1,1,0,1,0,0,0,0,1,0.7604298681876703,99402.20431284266,High Risk,France
1,129590.18,3,10,119827.49379288736,2,0,0,0,0,1,0,0,0,0.0681507590393619,1116611.5913711765,Low Risk,Spain
1,80006.65,4,1,119827.49379288736,2,1,1,0,0,0,1,0,0,0.0681507590393619,111661.15913711766,Low Risk,UK
0,140451.52,4,3,124328.84,1,1,1,0,0,0,1,0,1,0.5073786097760308,183741.1380172003,Medium Risk,UK
0,187929.43,4,9,181461.48,3,1,1,0,0,0,1,0,1,0.9935752137687388,10492.660963874505,High Risk,UK
1,167155.36,5,8,119827.49379288736,2,1,0,0,0,0,0,0,0,0.0681507590393619,893289.2730969413,Low Risk,France
1,191420.71,5,8,119827.49379288736,2,0,0,0,0,0,0,0,0,0.0681507590393619,893289.2730969413,Low Risk,France
0,11384.45,5,5,110368.03,1,0,0,0,0,0,0,0,1,0.7604298681876703,132204.4174748358,High Risk,France
0,94898.1,5,9,89588.35,1,1,1,0,0,0,0,0,1,0.5073786097760308,397198.23772384383,Medium Risk,France
0,106781.59,6,6,119827.49379288736,2,0,0,0,0,0,0,1,0,0.1591151671009648,604566.7325684535,Low Risk,USA
0,159508.52,1,6,119827.49379288736,2,0,0,0,1,0,0,0,0,0.1591151671009648,604566.7325684535,Low Risk,Germany
0,93524.19,6,3,115924.89,1,1,0,0,0,0,0,1,1,0.7604298681876703,83316.42353288944,High Risk,USA
0,87168.46,5,2,119827.49379288736,2,1,0,0,0,0,0,0,0,0.1591151671009648,201522.24418948454,Low Risk,France
1,8128.32,4,7,111756.5,1,1,0,0,0,0,1,0,1,0.6512775207088773,272804.02629828843,Medium Risk,UK
0,125518.32,2,4,119827.49379288736,1,1,0,1,0,0,0,0,1,0.7604298681876703,114828.35393081256,High Risk,France
1,48963.59,1,9,119827.49379288736,1,1,0,0,1,0,0,0,1,0.6512775207088773,376078.86650427565,Medium Risk,Germany
1,98368.24,4,9,162923.85,1,1,0,0,0,0,1,0,1,0.6512775207088773,511336.88016889483,Medium Risk,UK
1,148584.61,6,10,124576.65,2,1,0,0,0,0,0,1,0,0.2905765233758223,883776.0014919337,Low Risk,USA
1,27474.81,4,0,80793.58,1,1,1,0,0,0,1,0,0,0.4648640449012081,0.0,Medium Risk,UK
0,76192.21,6,9,71340.09,1,1,0,0,0,0,0,1,1,0.7604298681876703,153818.59288323115,High Risk,USA
1,134600.94,4,1,99282.63,1,0,0,0,0,0,1,0,1,0.6512775207088773,34622.084884143194,Medium Risk,UK
1,72467.99,2,3,137946.39,1,1,1,1,0,0,0,0,0,0.4648640449012081,221460.21949524136,Medium Risk,France
1,199645.45,6,2,127892.57,2,0,1,0,0,0,0,1,0,0.2905765233758223,181459.98328760202,Low Risk,USA
0,42749.85,4,0,101084.36,1,1,0,0,0,0,1,0,1,0.7604298681876703,0.0,High Risk,UK
0,136050.44,6,8,114754.08,1,1,0,0,0,0,0,1,1,0.7604298681876703,219933.200572821,High Risk,USA
1,73564.44,1,8,119827.49379288736,1,0,0,0,1,0,0,0,1,0.6512775207088773,334292.3257815783,Medium Risk,Germany
0,85578.63,1,3,99286.98,1,0,1,0,1,0,0,0,1,0.5073786097760308,146732.6703562183,Medium Risk,Germany
0,129826.89,5,4,79871.02,2,1,0,0,0,0,0,0,0,0.3765938285064211,199168.3471659483,Medium Risk,France
1,119666.0,5,10,104088.59,2,0,0,0,0,0,0,0,0,0.3765938285064211,648894.6938806481,Medium Risk,France
0,68052.08,3,2,168190.33,2,1,0,0,0,1,0,0,0,0.4747796987262266,176673.95158787072,Medium Risk,Spain
0,164104.74,1,3,85679.25,1,1,1,0,1,0,0,0,1,0.6003838829610354,102716.42758743212,Medium Risk,Germany
0,80190.36,3,3,119827.49379288736,1,0,0,0,0,1,0,0,1,0.7604298681876703,86121.2654481094,High Risk,Spain
0,84126.75,1,9,119827.49379288736,2,1,0,0,1,0,0,0,0,0.1591151671009648,906850.0988526805,Low Risk,Germany
0,70179.0,2,7,121551.58,2,1,1,1,0,0,0,0,0,0.4747796987262266,446889.5022753222,Medium Risk,France
1,118024.1,5,2,122220.19,1,1,1,0,0,0,0,0,0,0.4648640449012081,130808.83621601165,Medium Risk,France
1,145704.19,4,3,116528.15,1,0,0,0,0,0,1,0,1,0.6512775207088773,121907.95612562349,Medium Risk,UK
0,183049.41,4,1,77780.29,1,0,1,0,0,0,1,0,1,0.6003838829610354,31082.257471964607,Medium Risk,UK
1,120906.83,2,2,119827.49379288736,1,0,0,1,0,0,0,0,1,0.6512775207088773,83573.08144539458,Medium Risk,France
1,100433.83,5,4,125832.2,1,1,1,0,0,0,0,0,0,0.4648640449012081,269349.3381167288,Medium Risk,France
0,138777.0,6,6,68065.8,1,0,0,0,0,0,0,1,1,0.7604298681876703,97839.19606747002,High Risk,USA
0,124694.99,2,6,127299.34,2,1,0,1,0,0,0,0,0,0.4747796987262266,401161.1862405151,Medium Risk,France
