AccountId,CustomerId,Tenure,Balance,NumProducts,HasCreditCard,IsActive
A15594594SID,15594594,7,139070.51,1,1,1
A15646161SID,15646161,8,,2,1,1
A15682585SID,15682585,9,114193.24,1,1,0
A15603134SID,15603134,10,167878.5,1,0,1
A15636444SID,15636444,5,141616.55,2,1,1
A15773456SID,15773456,3,145747.67,2,0,1
A15745307SID,15745307,2,129120.64,1,0,1
A15604119SID,15604119,7,110349.82,1,0,0
A15626900SID,15626900,1,141325.56,1,1,1
A15605447SID,15605447,2,78653.84,1,1,0
A15589030SID,15589030,1,,2,1,1
A15692463SID,15692463,3,142253.65,1,1,0
A15712403SID,15712403,1,,1,1,0
A15811762SID,15811762,6,115988.86,1,1,0
A15718673SID,15718673,10,75592.43,1,1,0
A15724282SID,15724282,3,164113.04,2,1,1
A15738181SID,15738181,6,67996.23,2,0,0
A15633648SID,15633648,5,,2,1,0
A15603323SID,15603323,1,,2,0,0
A15583725SID,15583725,1,138778.15,1,0,1
A15588350SID,15588350,10,147832.15,1,0,1
A15798398SID,15798398,4,135438.4,1,0,0
A15784844SID,15784844,5,116060.08,1,1,0
A15580684SID,15580684,5,112564.62,1,1,0
A15809663SID,15809663,1,125406.58,1,1,1
A15640078SID,15640078,5,135134.99,1,1,0
A15698786SID,15698786,9,133102.92,1,1,0
A15569807SID,15569807,8,42157.08,1,1,0
A15730830SID,15730830,3,,2,1,1
A15805112SID,15805112,7,82259.29,1,1,0
A15633064SID,15633064,4,,2,1,0
A15703119SID,15703119,6,,2,1,1
A15730447SID,15730447,4,,2,1,1
A15813850SID,15813850,7,,1,1,1
A15711889SID,15711889,3,150461.07,1,1,0
A15664610SID,15664610,4,133994.52,1,1,1
A15751710SID,15751710,8,164870.81,2,1,1
A15692926SID,15692926,8,121702.73,1,1,1
A15813741SID,15813741,6,193858.2,1,0,1
A15698474SID,15698474,1,131039.97,2,1,1
A15568595SID,15568595,9,113829.45,1,1,1
A15603065SID,15603065,6,,2,1,0
A15592937SID,15592937,3,81877.38,1,1,1
A15699637SID,15699637,8,116326.07,1,1,1
A15667215SID,15667215,2,,2,1,1
A15788659SID,15788659,4,,2,1,1
A15763218SID,15763218,1,,2,0,1
A15645772SID,15645772,9,,2,1,1
A15725511SID,15725511,3,127070.73,1,0,1
A15575024SID,15575024,3,,2,1,1
A15640825SID,15640825,3,122549.64,1,1,1
A15662397SID,15662397,5,176099.13,1,1,1
A15576368SID,15576368,3,122388.38,2,0,0
A15674991SID,15674991,9,,2,0,1
A15721024SID,15721024,0,,1,0,0
A15745621SID,15745621,6,118879.35,2,1,1
A15642394SID,15642394,5,,2,1,1
A15754605SID,15754605,5,,2,1,1
A15607040SID,15607040,4,88736.44,2,1,0
A15715142SID,15715142,7,102703.62,1,0,1
A15810978SID,15810978,1,,2,1,1
A15668886SID,15668886,3,,2,1,0
A15780804SID,15780804,5,97318.25,1,0,1
A15613880SID,15613880,5,128468.69,1,0,1
A15775238SID,15775238,4,133432.59,1,0,1
A15786905SID,15786905,8,141782.57,2,0,0
A15747867SID,15747867,9,135125.28,1,0,0
A15600337SID,15600337,2,178820.91,1,0,0
A15801277SID,15801277,2,112212.14,2,1,1
A15579334SID,15579334,5,126674.81,1,1,0
A15802741SID,15802741,7,136294.97,1,1,0
A15720649SID,15720649,5,66392.64,1,1,0
A15589493SID,15589493,1,122552.34,2,1,0
A15688251SID,15688251,1,76408.85,2,1,0
A15665238SID,15665238,8,145071.24,1,0,0
A15740900SID,15740900,6,,2,1,1
A15681068SID,15681068,2,109730.22,1,1,1
A15748625SID,15748625,6,,2,1,1
A15727299SID,15727299,1,64119.38,1,1,1
A15620204SID,15620204,1,106138.33,2,1,1
A15669516SID,15669516,2,,2,1,1
A15736534SID,15736534,0,181656.51,1,1,1
A15803457SID,15803457,5,,2,1,0
A15659098SID,15659098,7,95128.86,1,0,0
A15603436SID,15603436,2,126615.94,2,0,1
A15566292SID,15566292,1,,2,0,1
A15808621SID,15808621,2,76190.48,2,1,1
A15580148SID,15580148,5,168286.81,3,1,0
A15776231SID,15776231,4,88109.81,1,1,1
A15773809SID,15773809,4,,2,1,0
A15649423SID,15649423,8,,2,0,1
A15734886SID,15734886,3,123971.51,2,1,0
A15722548SID,15722548,0,148116.48,1,0,0
A15650288SID,15650288,6,116269.01,1,1,0
A15629448SID,15629448,1,120599.21,1,1,0
A15716164SID,15716164,3,144260.5,1,1,0
A15807609SID,15807609,3,86605.5,3,1,0
A15578977SID,15578977,9,,2,1,0
A15677369SID,15677369,4,58629.97,1,0,0
A15804072SID,15804072,5,,2,0,0
A15696859SID,15696859,10,,2,0,0
A15653780SID,15653780,5,,1,1,1
A15721658SID,15721658,2,209767.31,2,1,1
A15578761SID,15578761,6,129634.25,2,1,1
A15736879SID,15736879,1,,2,0,0
A15571973SID,15571973,2,169824.46,1,1,0
A15626742SID,15626742,3,97530.25,1,1,1
A15672692SID,15672692,10,145988.65,2,1,1
A15673570SID,15673570,9,,2,0,1
A15767432SID,15767432,7,,3,1,1
A15654238SID,15654238,5,137494.28,1,1,0
A15612525SID,15612525,1,,1,0,0
A15812750SID,15812750,6,147360,1,1,1
A15790757SID,15790757,10,,2,0,0
A15723873SID,15723873,3,125167.02,1,0,0
A15744607SID,15744607,9,121152.05,2,1,0
A15612966SID,15612966,7,128981.07,1,0,1
A15784209SID,15784209,6,,1,1,1
A15794278SID,15794278,6,151858.98,1,1,1
A15766741SID,15766741,2,114628.4,1,0,1
A15661036SID,15661036,6,,2,1,0
A15705639SID,15705639,8,95059.02,2,1,0
A15637414SID,15637414,7,128736.39,1,0,1
A15716835SID,15716835,8,156325.38,1,1,1
A15696231SID,15696231,7,105405.97,1,1,1
A15641675SID,15641675,2,88915.37,3,0,0
A15670755SID,15670755,8,,2,1,1
A15640059SID,15640059,5,,2,1,1
A15787619SID,15787619,2,160980.03,1,0,0
A15587535SID,15587535,5,177619.71,1,1,0
A15813034SID,15813034,2,62276.99,1,1,1
A15698839SID,15698839,4,127559.97,2,1,1
A15790314SID,15790314,0,,2,0,1
A15634245SID,15634245,9,95523.16,1,1,0
A15677305SID,15677305,7,107749.03,1,1,1
A15661526SID,15661526,2,110777.26,2,1,0
A15685997SID,15685997,5,166733.92,2,1,0
A15660101SID,15660101,9,157120.86,2,1,0
A15637979SID,15637979,2,127160.78,2,1,0
A15815364SID,15815364,2,,2,1,1
A15647099SID,15647099,9,156091.97,1,1,0
A15625944SID,15625944,5,98668.18,1,1,1
A15583212SID,15583212,5,134022.06,1,1,0
A15582741SID,15582741,5,124151.09,1,1,0
A15637876SID,15637876,6,77253.5,1,0,0
A15622750SID,15622750,1,114292.48,1,1,0
A15672056SID,15672056,2,140080.32,3,1,1
A15812351SID,15812351,2,135277.96,1,1,0
A15810864SID,15810864,2,,2,0,1
A15677921SID,15677921,9,115920.62,2,0,0
A15724296SID,15724296,2,119782.72,2,0,0
A15685329SID,15685329,1,114715.71,1,0,1
A15584091SID,15584091,2,129748.54,2,0,0
A15640442SID,15640442,4,129722.57,1,0,0
A15639314SID,15639314,2,,2,0,1
A15685320SID,15685320,3,139180.2,1,0,0
A15789158SID,15789158,6,113599.74,2,1,0
A15752137SID,15752137,7,134944,1,1,1
A15712551SID,15712551,7,116922.25,1,1,0
A15628936SID,15628936,9,118945.09,1,0,0
A15797227SID,15797227,8,,2,1,1
A15769974SID,15769974,8,119182.73,1,0,0
A15737051SID,15737051,8,,2,1,0
A15585595SID,15585595,1,71264.02,2,0,1
A15654060SID,15654060,2,,2,0,1
A15745196SID,15745196,8,,2,0,0
A15571221SID,15571221,7,116313.57,1,1,1
A15660155SID,15660155,5,92140.15,1,0,1
A15605284SID,15605284,1,,2,1,1
A15694366SID,15694366,2,177640.09,1,0,1
A15600739SID,15600739,0,,2,1,0
A15653253SID,15653253,8,167997.6,1,1,1
A15763431SID,15763431,2,82275.35,2,1,1
A15643696SID,15643696,3,,2,1,1
A15707473SID,15707473,6,111962.99,1,1,0
A15769504SID,15769504,1,131736.88,1,1,1
A15776807SID,15776807,1,,1,1,0
A15686870SID,15686870,8,108239.11,2,0,0
A15668747SID,15668747,9,98444.19,1,0,1
A15766908SID,15766908,3,114540.38,1,1,0
A15570134SID,15570134,6,187530.66,2,1,1
A15567367SID,15567367,9,133636.16,1,0,1
A15747542SID,15747542,7,,2,1,1
A15762238SID,15762238,0,84745.03,2,0,1
A15681554SID,15681554,7,120599.38,2,1,1
A15712825SID,15712825,9,,2,0,1
A15640280SID,15640280,4,127771.35,2,0,1
A15756026SID,15756026,9,,1,0,0
A15613319SID,15613319,0,,1,0,0
A15798906SID,15798906,5,,2,1,1
A15708917SID,15708917,10,167772.96,1,1,1
A15778463SID,15778463,6,95845.6,1,1,0
A15699430SID,15699430,10,,2,1,0
A15649992SID,15649992,7,134714.7,2,0,1
A15578980SID,15578980,3,,2,1,1
A15775306SID,15775306,8,122384.22,3,1,1
A15641655SID,15641655,2,,2,0,0
A15619708SID,15619708,5,157993.15,2,1,0
A15734565SID,15734565,8,,2,1,0
A15806438SID,15806438,2,123331.36,1,0,0
A15591969SID,15591969,9,75263.16,1,1,1
A15747807SID,15747807,6,137824.03,2,1,0
A15596939SID,15596939,4,132578.92,2,1,0
A15716155SID,15716155,5,156021.31,1,0,0
A15765311SID,15765311,8,,1,1,0
A15757811SID,15757811,9,137453.43,1,0,1
A15603830SID,15603830,4,,2,1,0
A15660602SID,15660602,8,164284.72,2,1,1
A15660535SID,15660535,5,,2,1,1
A15666633SID,15666633,1,,2,1,1
A15596914SID,15596914,2,112373.49,2,1,1
A15639788SID,15639788,10,,2,1,0
A15695846SID,15695846,6,,2,1,1
A15726234SID,15726234,5,,1,0,1
A15797964SID,15797964,1,154333.82,1,1,1
A15625881SID,15625881,3,111432.77,2,1,1
A15780628SID,15780628,6,,2,0,0
A15575883SID,15575883,2,137390.11,2,1,0
A15585036SID,15585036,3,,2,1,1
A15589488SID,15589488,5,111642.08,1,1,1
A15585888SID,15585888,3,,1,0,1
A15727915SID,15727915,4,83543.37,1,0,0
A15707567SID,15707567,6,145338.76,1,0,0
A15737792SID,15737792,1,186796.37,1,0,0
A15599433SID,15599433,8,58641.43,1,0,1
A15672012SID,15672012,5,,1,1,0
A15806983SID,15806983,3,137148.68,1,1,0
A15592222SID,15592222,7,80001.23,1,0,0
A15608968SID,15608968,6,86402.52,2,0,0
A15586959SID,15586959,5,,2,1,0
A15646558SID,15646558,1,122874.74,1,1,1
A15725811SID,15725811,0,97544.29,1,0,1
A15572265SID,15572265,1,170826.55,2,1,0
A15794048SID,15794048,1,97133.92,2,0,0
A15677610SID,15677610,8,153895.65,1,1,1
A15745012SID,15745012,6,,2,1,1
A15601589SID,15601589,8,,2,0,1
A15686436SID,15686436,4,,2,1,0
A15693864SID,15693864,5,134956.02,1,1,0
A15760550SID,15760550,7,143637.58,2,0,1
A15686137SID,15686137,9,147506.25,1,1,1
A15809087SID,15809087,1,,2,1,0
A15807663SID,15807663,8,190227.46,1,1,0
A15809100SID,15809100,2,172448.77,1,1,0
A15794916SID,15794916,7,113980.21,1,1,1
A15614215SID,15614215,6,,2,0,1
A15805449SID,15805449,4,,2,0,0
A15686983SID,15686983,10,76968.12,2,0,1
A15808017SID,15808017,1,88293.13,2,1,1
A15756804SID,15756804,1,170833.46,1,1,0
A15646810SID,15646810,6,108122.39,2,1,0
A15710424SID,15710424,4,,1,1,1
A15799422SID,15799422,8,,1,1,1
A15692750SID,15692750,7,129818.39,3,1,0
A15794549SID,15794549,2,163943.89,2,1,1
A15803764SID,15803764,7,,2,1,0
A15674840SID,15674840,5,101430.3,2,0,1
A15653762SID,15653762,9,117301.66,1,0,0
A15581229SID,15581229,1,173340.83,1,0,1
A15800228SID,15800228,4,,2,1,1
A15656333SID,15656333,3,134348.57,1,1,0
A15697497SID,15697497,9,105525.65,2,1,1
A15585362SID,15585362,6,,1,1,0
A15571928SID,15571928,4,,3,1,0
A15785519SID,15785519,6,106192.1,1,1,0
A15743007SID,15743007,4,45144.43,1,1,0
A15777211SID,15777211,7,92113.61,1,1,1
A15721935SID,15721935,7,,2,1,1
A15591711SID,15591711,0,128366.44,1,1,0
A15625021SID,15625021,2,,2,1,1
A15702968SID,15702968,3,106545.53,1,1,1
A15600462SID,15600462,8,145618.37,1,0,1
A15768104SID,15768104,8,141541.25,1,0,0
A15780140SID,15780140,2,57017.06,2,1,1
A15585255SID,15585255,9,,1,1,0
A15772781SID,15772781,3,,3,1,1
A15669987SID,15669987,8,125884.95,2,1,0
A15697000SID,15697000,5,61825.5,1,1,1
A15733119SID,15733119,8,,2,1,0
A15782390SID,15782390,6,,1,1,0
A15654700SID,15654700,2,102967.41,1,1,0
A15632210SID,15632210,2,171770.55,1,1,0
A15642041SID,15642041,1,93051.64,2,1,0
A15709737SID,15709737,7,161064.64,2,0,1
A15792388SID,15792388,7,90612.34,1,1,1
A15786014SID,15786014,5,145105.64,2,1,0
A15794580SID,15794580,4,,1,0,0
A15675964SID,15675964,9,,1,1,1
A15814275SID,15814275,6,174912.72,1,1,1
A15724848SID,15724848,1,104947.72,1,1,0
A15754713SID,15754713,10,135213.71,1,1,1
A15693814SID,15693814,7,,2,1,0
A15599660SID,15599660,6,116229.85,2,1,1
A15746490SID,15746490,6,111201.41,1,1,1
A15566091SID,15566091,4,,1,1,0
A15655961SID,15655961,1,131899,1,1,0
A15710404SID,15710404,10,124525.52,1,1,1
A15775625SID,15775625,6,,1,1,0
A15792328SID,15792328,6,,1,1,1
A15719856SID,15719856,3,47134.75,1,1,1
A15593773SID,15593773,3,,2,0,0
A15733114SID,15733114,9,,2,1,0
A15797748SID,15797748,5,,2,0,1
A15743411SID,15743411,1,,1,1,0
A15753337SID,15753337,5,,3,1,0
A15601026SID,15601026,1,138657.08,1,1,1
A15658485SID,15658485,9,70302.48,1,1,1
A15636731SID,15636731,1,101609.01,2,1,1
A15628303SID,15628303,3,,1,1,1
A15633461SID,15633461,5,130170.82,1,1,1
A15677135SID,15677135,8,133802.29,2,1,1
A15590876SID,15590876,7,106234.02,1,0,0
A15790782SID,15790782,6,132628.98,1,0,0
A15700476SID,15700476,9,103522.75,2,1,1
A15634141SID,15634141,8,192390.52,2,1,0
A15737795SID,15737795,1,,1,0,1
A15790299SID,15790299,9,,3,1,1
A15675316SID,15675316,3,,2,0,1
A15613630SID,15613630,8,109922.61,1,1,1
A15662100SID,15662100,5,128605.32,1,0,1
A15668032SID,15668032,4,,1,1,1
A15599289SID,15599289,10,68598.56,1,1,0
A15754084SID,15754084,1,106518.52,1,1,1
A15676521SID,15676521,8,,2,0,0
A15804586SID,15804586,6,,1,1,0
A15781465SID,15781465,8,121326.42,1,1,0
A15729362SID,15729362,8,67226.37,1,1,0
A15709295SID,15709295,5,82931.85,2,1,1
A15745324SID,15745324,4,,1,1,0
A15741336SID,15741336,5,118590.41,1,1,1
A15783659SID,15783659,4,145981.87,1,1,1
A15620981SID,15620981,3,73309.38,1,0,0
A15630328SID,15630328,8,130796.33,2,1,1
A15785899SID,15785899,8,151607.56,1,1,0
A15606149SID,15606149,9,111577.01,1,0,1
A15671139SID,15671139,0,107042.74,1,1,1
A15660429SID,15660429,2,156371.61,2,0,1
A15571002SID,15571002,4,129605.99,1,0,0
A15631681SID,15631681,0,,2,0,1
A15731522SID,15731522,8,,2,1,1
A15619529SID,15619529,8,132576.25,1,0,0
A15628034SID,15628034,6,129101.3,1,1,1
A15686164SID,15686164,1,108822.4,1,1,1
A15582797SID,15582797,4,137948.51,1,1,0
A15753831SID,15753831,7,100433.8,1,1,1
A15731815SID,15731815,4,96134.11,3,1,0
A15580956SID,15580956,4,115888.04,1,1,1
A15602084SID,15602084,5,124626.07,1,1,1
A15589805SID,15589805,6,139810.34,1,1,1
A15720893SID,15720893,9,,2,0,0
A15641009SID,15641009,3,84496.71,1,0,0
A15605926SID,15605926,9,116854.71,2,0,1
A15805955SID,15805955,10,138333.03,1,1,1
A15801488SID,15801488,3,,2,1,1
A15605918SID,15605918,5,78992.75,2,0,0
A15779711SID,15779711,7,97257.41,2,0,1
A15705620SID,15705620,5,122453.37,2,1,0
A15685357SID,15685357,8,112940.07,1,0,1
A15570060SID,15570060,8,132558.26,1,1,0
A15582616SID,15582616,4,,2,1,0
A15799515SID,15799515,8,133297.24,1,1,0
A15642937SID,15642937,7,,2,1,0
A15624729SID,15624729,0,197041.8,1,0,0
A15566156SID,15566156,0,71497.79,2,0,0
A15792360SID,15792360,7,,2,1,1
A15807008SID,15807008,6,128100.28,1,0,0
A15704770SID,15704770,1,124532.78,2,0,1
A15756475SID,15756475,9,82293.82,2,1,1
A15655339SID,15655339,1,142120.91,1,1,0
A15613749SID,15613749,0,151839.26,1,1,0
A15664521SID,15664521,7,149620.88,2,1,1
A15681206SID,15681206,3,168197.66,1,1,0
A15745527SID,15745527,5,93147,2,1,0
A15806926SID,15806926,2,97440.02,2,1,1
A15724563SID,15724563,3,65046.08,2,0,1
A15782899SID,15782899,7,95357.49,1,0,0
A15623521SID,15623521,9,123105.88,2,1,0
A15810218SID,15810218,9,,3,0,1
A15645621SID,15645621,3,,2,0,1
A15608114SID,15608114,7,121286.27,1,0,1
A15659557SID,15659557,4,167738.82,2,1,1
A15787772SID,15787772,1,104091.29,1,0,0
A15691111SID,15691111,8,121980.56,2,1,0
A15592089SID,15592089,10,,2,1,1
A15633897SID,15633897,1,50880.98,2,1,1
A15701301SID,15701301,3,175159.9,2,0,0
A15723685SID,15723685,7,105514.69,2,1,0
A15701602SID,15701602,5,116497.31,3,0,0
A15739189SID,15739189,6,,2,1,0
A15573086SID,15573086,7,99824.45,1,1,1
A15569050SID,15569050,6,,1,1,0
A15750765SID,15750765,0,,1,1,1
A15799811SID,15799811,10,,1,1,0
A15698442SID,15698442,3,122964.88,1,1,1
A15655274SID,15655274,4,,2,0,1
A15603594SID,15603594,4,,2,1,1
A15585961SID,15585961,3,,2,0,1
A15686936SID,15686936,5,89634.69,1,1,1
A15770424SID,15770424,7,95710.11,2,1,0
A15587451SID,15587451,7,139706.31,1,1,0
A15602010SID,15602010,5,103909.86,1,1,0
A15600583SID,15600583,1,,1,1,0
A15654673SID,15654673,6,173434.9,1,1,0
A15717164SID,15717164,6,102238.01,2,1,1
A15765014SID,15765014,1,179380.74,2,0,1
A15682639SID,15682639,3,,2,1,1
A15729279SID,15729279,4,108691.95,1,1,0
A15759805SID,15759805,4,,2,1,0
A15767864SID,15767864,6,,2,0,0
A15769948SID,15769948,0,133377.8,1,0,1
A15686345SID,15686345,9,,2,1,1
A15688071SID,15688071,10,,1,1,1
A15681174SID,15681174,1,116537.6,1,0,0
A15667521SID,15667521,3,,2,0,0
A15750243SID,15750243,4,,2,0,1
A15695475SID,15695475,1,130131.08,2,0,1
A15689176SID,15689176,3,,2,0,1
A15652955SID,15652955,0,,1,1,0
A15668958SID,15668958,2,107316.09,1,1,0
A15631054SID,15631054,1,,2,1,1
A15581479SID,15581479,1,83181.29,1,1,1
A15577478SID,15577478,3,,1,1,1
A15780870SID,15780870,3,153946.14,1,1,1
A15692317SID,15692317,5,,2,1,0
A15593969SID,15593969,7,135483.17,1,1,0
A15570417SID,15570417,1,,2,1,0
A15779059SID,15779059,4,119624.54,2,1,1
A15785980SID,15785980,6,121132.26,2,1,0
A15644200SID,15644200,1,,1,1,0
A15793949SID,15793949,4,,1,1,0
A15645103SID,15645103,5,54817.55,1,1,0
A15705860SID,15705860,3,107949.45,1,1,0
A15623828SID,15623828,4,,1,0,1
A15715003SID,15715003,2,80816.45,1,1,1
A15623471SID,15623471,3,98205.77,1,1,0
A15798348SID,15798348,6,94684.27,1,1,1
A15743016SID,15743016,7,141604.76,1,1,0
A15769499SID,15769499,3,,2,1,1
A15798521SID,15798521,3,,2,1,0
A15706534SID,15706534,1,122949.14,1,0,0
A15706186SID,15706186,8,81677.22,2,0,0
A15812197SID,15812197,7,80293.98,1,0,0
A15650933SID,15650933,8,155413.06,1,1,0
A15692991SID,15692991,4,,2,1,1
A15631189SID,15631189,9,67111.65,1,1,0
A15762198SID,15762198,5,103818.43,1,1,1
A15699598SID,15699598,4,,2,1,1
A15692744SID,15692744,4,152169.12,2,0,0
A15688963SID,15688963,10,,1,1,1
A15599131SID,15599131,4,214346.96,2,1,0
A15680303SID,15680303,6,,1,1,0
A15628674SID,15628674,7,113348.14,1,1,0
A15648075SID,15648075,5,170935.94,1,1,0
A15586970SID,15586970,8,103023.26,1,1,1
A15625698SID,15625698,6,,2,0,1
A15790497SID,15790497,6,,2,0,0
A15682618SID,15682618,7,111855.04,2,1,1
A15762937SID,15762937,6,140348.56,2,1,1
A15750929SID,15750929,8,,2,1,0
A15729832SID,15729832,3,145512.84,1,1,0
A15633650SID,15633650,8,146720.98,2,1,1
A15748856SID,15748856,10,107209.73,1,1,1
A15589195SID,15589195,7,130933.74,1,0,1
A15699911SID,15699911,8,,1,1,0
A15663438SID,15663438,0,89772.3,1,1,0
A15692583SID,15692583,5,,2,1,0
A15591257SID,15591257,8,,2,1,0
A15646513SID,15646513,5,,1,1,0
A15708063SID,15708063,2,100749.5,3,0,0
A15696098SID,15696098,10,,2,1,0
A15645517SID,15645517,2,,2,1,1
A15649744SID,15649744,3,123981.31,2,1,1
A15604304SID,15604304,4,91622.42,1,1,1
A15784092SID,15784092,7,126195.81,1,1,1
A15585198SID,15585198,4,94267.9,1,0,1
A15624347SID,15624347,4,,2,1,1
A15621687SID,15621687,0,,2,1,0
A15689081SID,15689081,4,,1,1,0
A15813168SID,15813168,3,100717.85,3,1,1
A15604295SID,15604295,6,,2,1,0
A15724127SID,15724127,4,141581.71,2,0,0
A15673055SID,15673055,7,,2,1,1
A15768201SID,15768201,2,148586.64,1,1,1
A15782219SID,15782219,9,,2,1,0
A15746410SID,15746410,7,,2,1,0
A15780144SID,15780144,2,123403.85,2,1,0
A15590476SID,15590476,7,,2,1,0
A15624293SID,15624293,3,106511.85,1,1,0
A15618182SID,15618182,2,,2,0,0
A15660316SID,15660316,1,135549.9,1,0,0
A15678886SID,15678886,7,110555.37,2,1,0
A15616330SID,15616330,4,,2,1,0
A15592229SID,15592229,0,185891.54,1,1,1
A15798424SID,15798424,1,130854.59,1,1,1
A15714750SID,15714750,3,92578.14,2,0,0
A15648800SID,15648800,8,132312.06,1,1,0
A15626147SID,15626147,8,144976.5,1,0,0
A15626608SID,15626608,5,87070.23,1,0,1
A15723250SID,15723250,8,,2,1,1
A15592583SID,15592583,1,115414.19,3,0,0
A15759381SID,15759381,7,91070.43,1,1,1
A15585241SID,15585241,2,117412.19,2,1,0
A15589358SID,15589358,4,90018.45,2,1,0
A15672704SID,15672704,4,,2,1,0
A15789955SID,15789955,1,112414.81,2,0,0
A15596800SID,15596800,1,158456.76,1,1,1
A15627305SID,15627305,7,,1,1,0
A15645316SID,15645316,1,149641.53,1,1,1
A15593973SID,15593973,8,122528.18,1,1,0
A15647301SID,15647301,3,143734.01,2,1,1
A15750258SID,15750258,2,155663.31,1,1,0
A15685309SID,15685309,7,,1,1,1
A15628205SID,15628205,1,101736.66,1,0,1
A15733974SID,15733974,9,125822.21,1,1,0
A15762110SID,15762110,0,,2,1,1
A15706899SID,15706899,4,,2,1,1
A15732660SID,15732660,2,,1,1,1
A15656121SID,15656121,6,157791.07,2,0,0
A15614220SID,15614220,5,,2,0,1
A15645269SID,15645269,4,,2,1,0
A15698510SID,15698510,9,181627.14,2,1,0
A15569247SID,15569247,1,109679.72,1,0,1
A15566251SID,15566251,5,96652.86,1,1,0
A15716134SID,15716134,5,190008.32,2,1,1
A15763625SID,15763625,9,,2,1,0
A15605965SID,15605965,9,,2,1,1
A15694821SID,15694821,4,148962.76,1,0,1
A15601688SID,15601688,8,,1,1,0
A15575581SID,15575581,3,131344.52,2,1,0
A15671209SID,15671209,5,101713.84,3,1,0
A15616529SID,15616529,3,,1,1,1
A15773906SID,15773906,4,,2,0,0
A15722993SID,15722993,6,137963.07,1,0,0
A15752463SID,15752463,4,129938.07,1,0,1
A15589754SID,15589754,2,151421.44,1,0,1
A15669899SID,15669899,7,135643,1,0,0
A15766887SID,15766887,2,122773.5,2,1,1
A15768006SID,15768006,3,152303.8,1,1,0
A15741295SID,15741295,3,,2,1,1
A15811327SID,15811327,1,79415.67,1,0,1
A15690007SID,15690007,9,125801.03,2,1,0
A15690664SID,15690664,10,,2,1,0
A15719348SID,15719348,8,,1,1,0
A15781802SID,15781802,6,104817.41,1,1,0
A15752731SID,15752731,9,,1,1,0
A15600997SID,15600997,5,67495.04,2,0,1
A15750776SID,15750776,0,164850.54,1,1,1
A15723907SID,15723907,5,154776.42,2,0,0
A15633419SID,15633419,1,143124.63,2,1,0
A15702430SID,15702430,10,,1,1,1
A15710456SID,15710456,2,,2,1,0
A15650351SID,15650351,8,102133.38,1,1,1
A15590820SID,15590820,6,79932.41,1,0,0
A15640454SID,15640454,0,120711.73,1,0,0
A15697789SID,15697789,3,122717.53,2,1,1
A15808182SID,15808182,3,92363.3,2,1,0
A15588670SID,15588670,5,203715.15,1,1,0
A15721292SID,15721292,5,,2,1,0
A15604217SID,15604217,9,,2,0,0
A15651369SID,15651369,1,,2,1,0
A15782454SID,15782454,4,,1,1,1
A15814032SID,15814032,1,93460.47,2,0,0
A15570326SID,15570326,6,,2,1,1
A15624428SID,15624428,7,40224.7,1,1,1
A15755638SID,15755638,5,168069.73,1,1,1
A15600992SID,15600992,1,,2,1,1
A15755649SID,15755649,7,130538.77,1,1,0
A15795228SID,15795228,3,132623.6,1,1,1
A15589257SID,15589257,3,103465.02,2,1,1
A15719302SID,15719302,9,126547.8,1,1,1
A15639882SID,15639882,2,128262.72,2,1,0
A15791279SID,15791279,5,169742.64,1,1,1
A15636935SID,15636935,1,,2,1,1
A15686909SID,15686909,3,150795.81,1,0,1
A15589572SID,15589572,4,129855.72,2,1,0
A15779947SID,15779947,6,146098.43,3,1,0
A15573769SID,15573769,7,,2,1,0
A15578866SID,15578866,2,,1,1,1
A15739131SID,15739131,4,65643.3,1,1,0
A15813444SID,15813444,6,,2,1,0
A15678058SID,15678058,9,104584.16,1,1,0
A15769169SID,15769169,7,,1,0,1
A15804602SID,15804602,6,99785.28,2,0,0
A15651052SID,15651052,2,127655.22,1,1,0
A15724334SID,15724334,5,,1,1,0
A15569451SID,15569451,2,101257.16,1,1,1
A15650098SID,15650098,7,,2,1,1
A15724307SID,15724307,10,121313.88,1,0,1
A15599268SID,15599268,5,,2,1,0
A15594864SID,15594864,4,81523.38,1,1,1
A15616451SID,15616451,6,128252.66,1,1,1
A15715667SID,15715667,7,,2,0,0
A15658969SID,15658969,7,,3,1,0
A15738174SID,15738174,5,,2,0,1
A15813590SID,15813590,6,,2,1,0
A15624229SID,15624229,4,,2,1,1
A15674148SID,15674148,6,,1,1,0
A15625080SID,15625080,8,,1,1,0
A15682528SID,15682528,5,,1,0,1
A15696900SID,15696900,3,145541.56,2,1,1
A15730038SID,15730038,5,,1,0,0
A15812272SID,15812272,5,124601.58,2,1,1
A15654654SID,15654654,7,115182.84,2,1,1
A15697625SID,15697625,2,163789.49,2,1,0
A15616280SID,15616280,1,65733.41,1,1,0
A15654229SID,15654229,1,,2,0,1
A15628298SID,15628298,8,128486.11,1,1,0
A15733387SID,15733387,6,109663.47,1,1,1
A15775572SID,15775572,6,88324.31,2,1,0
A15613844SID,15613844,7,146445.24,2,1,0
A15578515SID,15578515,3,,2,1,0
A15607598SID,15607598,6,,2,1,1
