Gender,Age,Salary,LocationId,Tenure,Balance,NumProducts,HasCreditCard,IsActive,Geography_France,Geography_Germany,Geography_Spain,Geography_UK,Geography_USA
0,36,122662.98,5,5,156021.31,1,0,0,0,0,0,0,0
1,67,93081.87,5,4,119827.49379288736,3,1,1,0,0,0,0,0
0,57,41229.73,6,4,112044.72,1,1,1,0,0,0,0,1
1,33,93718.16,3,6,94126.67,1,0,0,0,0,1,0,0
0,32,136458.19,4,2,119827.49379288736,1,1,0,0,0,0,1,0
1,50,54560.79,1,7,159453.64,2,0,0,0,1,0,0,0
1,36,55868.97,5,7,119827.49379288736,1,1,1,0,0,0,0,0
1,77,81514.06,1,9,119827.49379288736,3,1,1,0,1,0,0,0
0,41,157003.99,3,5,119827.49379288736,1,0,1,0,0,1,0,0
1,39,30709.03,6,1,97700.02,1,1,1,0,0,0,0,1
0,47,47777.15,5,4,118907.6,1,0,1,0,0,0,0,0
1,41,65396.79,2,6,119827.49379288736,2,1,0,1,0,0,0,0
0,55,31532.96,2,4,125292.53,1,1,1,1,0,0,0,0
1,43,181430.91,2,5,134740.19,2,1,0,1,0,0,0,0
1,41,22299.27,6,4,119827.49379288736,2,1,0,0,0,0,0,1
1,30,735.79,3,1,119827.49379288736,2,0,0,0,0,1,0,0
1,30,18471.86,5,6,119827.49379288736,2,1,1,0,0,0,0,0
1,47,113163.17,5,9,119827.49379288736,2,1,0,0,0,0,0,0
1,24,121232.51,2,2,119827.49379288736,1,0,1,1,0,0,0,0
0,54,125041.52,3,7,119827.49379288736,2,1,1,0,0,1,0,0
0,25,46758.42,6,6,110666.42,2,0,0,0,0,0,0,1
0,39,53222.15,6,0,119827.49379288736,2,1,0,0,0,0,0,1
1,40,73073.68,4,8,152576.25,2,1,0,0,0,0,1,0
0,29,137508.31,3,10,119827.49379288736,2,1,0,0,0,1,0,0
1,46,126952.5,3,4,127559.97,2,1,1,0,0,1,0,0
1,40,138564.48,2,6,100275.88,1,1,0,1,0,0,0,0
1,31,168895.06,5,3,94263.91,2,1,0,0,0,0,0,0
0,32,112771.95,1,7,147256.86,1,1,0,0,1,0,0,0
1,62,168034.83,4,9,118356.89,2,1,0,0,0,0,1,0
1,32,164081.42,2,3,121394.42,1,1,0,1,0,0,0,0
0,37,110953.33,4,5,142688.57,2,1,1,0,0,0,1,0
1,33,29076.27,2,5,138664.24,1,1,0,1,0,0,0,0
1,41,95551.22,6,5,104631.67,1,1,1,0,0,0,0,1
0,39,170998.83,5,9,129189.15,2,0,0,0,0,0,0,0
0,57,753.37,4,1,109679.72,1,0,1,0,0,0,1,0
1,40,62944.75,5,7,95312.8,1,1,1,0,0,0,0,0
1,35,22374.97,5,2,172274.01,1,1,0,0,0,0,0,0
1,77,190146.83,6,8,149083.7,1,1,1,0,0,0,0,1
1,28,96498.14,1,5,97612.12,1,1,1,0,1,0,0,0
1,41,44205.95,6,2,127913.71,2,1,1,0,0,0,0,1
1,40,129333.69,1,4,114318.78,2,1,0,0,1,0,0,0
1,31,143317.42,4,4,127237.25,2,0,1,0,0,0,1,0
0,49,124532.9,6,1,110864.38,2,1,1,0,0,0,0,1
1,44,5472.7,6,10,129608.57,1,1,0,0,0,0,0,1
0,46,187980.21,6,3,119827.49379288736,2,1,1,0,0,0,0,1
0,52,14608.0,4,7,65971.61,2,1,0,0,0,0,1,0
1,54,93336.3,5,3,144768.94,1,1,0,0,0,0,0,0
0,46,54453.72,4,2,76597.79,1,1,1,0,0,0,1,0
0,48,136551.25,3,2,119827.49379288736,2,1,1,0,0,1,0,0
1,38,105732.9,3,1,133105.47,1,1,0,0,0,1,0,0
0,37,115403.31,1,5,119827.49379288736,2,1,0,0,1,0,0,0
0,28,185660.3,4,7,119827.49379288736,2,0,0,0,0,0,1,0
1,22,32589.45,1,0,119827.49379288736,1,1,0,0,1,0,0,0
1,35,43640.16,1,2,158584.28,2,1,0,0,1,0,0,0
0,27,30912.89,4,10,98590.25,1,1,0,0,0,0,1,0
0,39,109098.39,2,5,149363.12,2,1,1,1,0,0,0,0
0,40,167030.51,5,8,119827.49379288736,1,1,0,0,0,0,0,0
0,40,36371.27,1,2,119827.49379288736,2,0,0,0,1,0,0,0
0,30,145160.96,5,4,145222.99,2,0,0,0,0,0,0,0
1,37,48930.8,1,4,155187.3,1,1,0,0,1,0,0,0
0,30,41642.29,4,6,119827.49379288736,2,0,0,0,0,0,1,0
0,39,59497.01,1,7,120145.96,2,0,1,0,1,0,0,0
0,27,170320.58,1,2,151027.56,1,1,0,0,1,0,0,0
1,41,121098.65,2,3,119827.49379288736,2,1,0,1,0,0,0,0
0,71,108258.22,2,6,113317.1,1,1,0,1,0,0,0,0
1,42,197602.29,5,5,119827.49379288736,2,0,0,0,0,0,0,0
0,36,27758.36,2,6,169831.46,2,1,1,1,0,0,0,0
0,51,15801.02,2,3,119827.49379288736,2,0,1,1,0,0,0,0
1,33,171668.2,4,7,135310.41,2,0,1,0,0,0,1,0
1,38,137276.83,2,0,144450.58,1,0,1,1,0,0,0,0
0,45,147224.27,1,1,187841.99,2,1,1,0,1,0,0,0
0,44,2919.21,5,0,179356.28,2,1,0,0,0,0,0,0
0,42,90437.87,3,6,119827.49379288736,1,1,1,0,0,1,0,0
0,31,15846.42,5,6,119827.49379288736,2,1,1,0,0,0,0,0
1,79,104222.8,4,10,61811.23,1,1,1,0,0,0,1,0
1,55,170360.11,6,8,132387.91,2,1,1,0,0,0,0,1
0,41,90020.74,3,2,138734.94,1,1,0,0,0,1,0,0
1,52,117977.45,2,9,119827.49379288736,1,1,1,1,0,0,0,0
1,31,137985.69,2,4,141356.47,1,0,0,1,0,0,0,0
1,39,18826.06,6,9,119827.49379288736,2,1,1,0,0,0,0,1
1,26,28415.36,1,2,93844.69,1,1,0,0,1,0,0,0
0,64,66040.83,3,10,128306.7,1,0,1,0,0,1,0,0
1,37,45309.24,5,6,119827.49379288736,2,1,0,0,0,0,0,0
0,25,71911.3,1,3,104833.79,1,0,0,0,1,0,0,0
1,68,38596.34,5,2,100194.44,1,1,1,0,0,0,0,0
1,44,108488.33,5,6,108122.39,2,1,0,0,0,0,0,0
0,38,167723.25,4,7,59568.57,1,1,1,0,0,0,1,0
1,40,125334.16,4,9,154309.67,1,1,1,0,0,0,1,0
1,41,114072.91,6,10,113220.2,2,1,1,0,0,0,0,1
0,35,64722.61,5,2,150561.03,2,0,0,0,0,0,0,0
0,32,180990.29,4,2,146810.99,2,1,1,0,0,0,1,0
1,56,97629.31,1,7,50911.21,3,0,0,0,1,0,0,0
1,34,114006.35,3,9,119827.49379288736,2,1,1,0,0,1,0,0
0,24,162699.7,3,2,95675.62,2,0,0,0,0,1,0,0
0,42,98293.14,5,10,166031.45,1,1,0,0,0,0,0,0
1,40,118045.98,1,7,106901.42,2,0,0,0,1,0,0,0
0,32,163254.39,2,6,140348.56,2,1,1,1,0,0,0,0
0,41,144272.71,2,10,119827.49379288736,1,1,1,1,0,0,0,0
1,38,135096.78,5,7,123906.55,1,1,0,0,0,0,0,0
1,43,190573.91,5,9,119827.49379288736,2,0,0,0,0,0,0,0
0,74,160348.31,1,0,121276.32,1,1,1,0,1,0,0,0
1,34,123427.98,5,3,119827.49379288736,1,0,1,0,0,0,0,0
0,55,17095.49,1,1,133676.65,1,0,1,0,1,0,0,0
0,51,75084.96,4,3,119827.49379288736,3,1,0,0,0,0,1,0
1,25,8316.19,5,0,78396.08,1,1,1,0,0,0,0,0
0,36,81292.33,3,6,110480.48,1,0,0,0,0,1,0,0
0,25,58426.81,6,5,157780.84,2,1,1,0,0,0,0,1
1,59,21063.71,3,0,178058.06,2,0,1,0,0,1,0,0
1,41,31825.84,4,8,60880.68,1,1,0,0,0,0,1,0
0,31,61326.43,4,6,119827.49379288736,1,0,0,0,0,0,1,0
1,33,43943.09,1,7,174571.36,1,0,1,0,1,0,0,0
1,29,50679.48,4,9,119827.49379288736,2,1,0,0,0,0,1,0
1,40,109742.55,4,6,119827.49379288736,2,1,0,0,0,0,1,0
1,38,70956.75,2,4,115221.36,1,0,1,1,0,0,0,0
0,68,176353.87,5,9,119827.49379288736,4,1,1,0,0,0,0,0
1,33,3510.18,5,7,140956.99,1,0,0,0,0,0,0,0
0,31,199725.39,4,8,107818.63,1,1,0,0,0,0,1,0
1,24,80241.14,2,4,130806.42,2,1,0,1,0,0,0,0
1,33,39451.09,4,8,126679.69,1,1,1,0,0,0,1,0
1,43,76357.43,6,9,119827.49379288736,2,1,1,0,0,0,0,1
1,34,21521.38,3,4,148375.19,2,1,1,0,0,1,0,0
0,38,73963.17,1,6,144432.04,1,1,1,0,1,0,0,0
0,40,194273.12,6,1,119827.49379288736,2,1,0,0,0,0,0,1
1,49,179521.24,5,8,135133.39,1,0,1,0,0,0,0,0
1,44,46998.13,6,5,124601.58,2,1,1,0,0,0,0,1
0,56,46044.7,3,2,105473.74,1,1,1,0,0,1,0,0
0,36,139435.12,2,3,129118.5,2,0,0,1,0,0,0,0
0,47,45978.39,2,7,119827.49379288736,2,1,1,1,0,0,0,0
1,40,146156.98,2,7,119827.49379288736,2,0,0,1,0,0,0,0
0,52,84606.03,2,2,79468.96,1,1,1,1,0,0,0,0
0,46,173052.19,6,7,161806.09,1,1,1,0,0,0,0,1
1,56,18897.78,2,2,168883.08,1,0,1,1,0,0,0,0
0,35,152843.53,1,8,119827.49379288736,2,1,1,0,1,0,0,0
1,31,145151.96,1,7,119827.49379288736,2,0,1,0,1,0,0,0
0,39,86044.98,5,9,128362.59,1,1,0,0,0,0,0,0
1,36,179351.89,3,5,190479.48,2,0,0,0,0,1,0,0
0,34,106892.91,2,4,124379.14,1,1,0,1,0,0,0,0
0,74,196767.83,5,1,186445.31,2,1,1,0,0,0,0,0
0,39,118272.07,5,5,119827.49379288736,2,0,0,0,0,0,0,0
1,44,185667.72,2,3,107764.75,1,1,0,1,0,0,0,0
0,33,33330.89,1,3,105663.56,2,0,1,0,1,0,0,0
0,33,97794.71,4,7,123870.07,1,1,0,0,0,0,1,0
1,35,178291.09,2,1,110245.13,1,1,1,1,0,0,0,0
0,29,84012.81,5,0,119827.49379288736,1,1,1,0,0,0,0,0
1,30,151869.35,6,9,119827.49379288736,2,1,0,0,0,0,0,1
0,41,34827.43,3,5,119827.49379288736,2,1,1,0,0,1,0,0
0,42,26022.37,4,10,64404.26,2,0,0,0,0,0,1,0
1,36,56937.43,6,6,70438.01,2,0,1,0,0,0,0,1
1,39,61793.47,5,6,121681.91,2,0,1,0,0,0,0,0
1,33,42556.33,1,3,119827.49379288736,2,1,1,0,1,0,0,0
1,33,77965.67,5,6,119827.49379288736,2,1,1,0,0,0,0,0
0,39,72993.67,4,3,146408.68,1,0,0,0,0,0,1,0
0,25,115288.24,2,4,121166.89,1,0,1,1,0,0,0,0
1,42,179565.57,5,8,129735.3,2,1,1,0,0,0,0,0
0,26,179365.1,1,4,62610.96,2,0,1,0,1,0,0,0
1,35,64050.19,6,0,133377.8,1,0,1,0,0,0,0,1
0,43,64679.3,2,7,111094.05,2,1,1,1,0,0,0,0
1,32,56246.69,1,5,110029.77,1,1,0,0,1,0,0,0
1,37,25684.93,6,4,119827.49379288736,2,0,0,0,0,0,0,1
1,51,134901.57,1,2,123783.25,1,1,1,0,1,0,0,0
0,35,36557.55,6,1,119827.49379288736,2,1,0,0,0,0,0,1
1,67,163714.92,3,7,119827.49379288736,2,0,1,0,0,1,0,0
1,33,178153.65,2,10,101952.97,2,1,0,1,0,0,0,0
1,34,51358.66,3,2,161588.89,1,1,1,0,0,1,0,0
0,47,103787.28,4,9,119827.49379288736,2,1,0,0,0,0,1,0
1,37,172063.09,1,5,107106.33,2,1,0,0,1,0,0,0
0,38,136390.88,6,4,119827.49379288736,2,1,1,0,0,0,0,1
0,35,100365.51,1,5,119827.49379288736,2,0,0,0,1,0,0,0
1,37,34551.35,5,9,101191.83,1,1,1,0,0,0,0,0
0,35,139094.12,2,1,103015.12,2,1,1,1,0,0,0,0
1,49,145089.64,6,10,119827.49379288736,2,1,1,0,0,0,0,1
1,39,105080.53,5,5,86350.87,2,0,0,0,0,0,0,0
1,64,35896.09,4,0,81564.1,2,0,1,0,0,0,1,0
0,51,53630.9,6,7,147262.11,1,1,1,0,0,0,0,1
1,43,173851.11,4,7,119827.49379288736,2,1,1,0,0,0,1,0
0,36,92118.75,4,3,119827.49379288736,2,1,0,0,0,0,1,0
0,36,94274.72,1,2,99472.76,2,1,0,0,1,0,0,0
0,70,41610.62,1,1,119827.49379288736,2,1,1,0,1,0,0,0
0,37,17040.82,1,7,119827.49379288736,2,1,0,0,1,0,0,0
1,29,129192.55,4,9,119827.49379288736,2,1,0,0,0,0,1,0
0,54,7166.71,2,4,119827.49379288736,2,1,1,1,0,0,0,0
1,31,41970.72,3,9,82674.15,1,1,0,0,0,1,0,0
0,67,51219.8,1,8,119827.49379288736,2,1,1,0,1,0,0,0
1,41,6936.27,6,10,150148.51,1,0,0,0,0,0,0,1
0,45,89773.45,2,3,105426.5,2,0,1,1,0,0,0,0
1,31,51503.51,2,8,109578.04,2,1,1,1,0,0,0,0
0,30,142210.94,5,1,124037.28,1,1,1,0,0,0,0,0
1,31,135382.23,6,1,119827.49379288736,2,1,0,0,0,0,0,1
1,21,177235.23,4,4,137910.45,1,1,1,0,0,0,1,0
0,37,25136.95,2,10,99546.25,3,0,1,1,0,0,0,0
1,30,102566.46,4,1,122185.53,1,1,0,0,0,0,1,0
0,43,9241.78,4,4,152341.55,1,1,0,0,0,0,1,0
1,29,25514.77,5,10,119827.49379288736,2,0,1,0,0,0,0,0
1,43,19244.58,4,5,129305.09,2,0,1,0,0,0,1,0
1,20,146752.67,3,0,83459.86,1,1,1,0,0,1,0,0
1,34,12162.76,6,6,90723.36,1,1,1,0,0,0,0,1
1,44,53087.98,6,6,61691.45,1,1,1,0,0,0,0,1
1,52,172033.57,2,1,119827.49379288736,2,1,1,1,0,0,0,0
0,26,184520.0,5,3,105099.45,1,1,1,0,0,0,0,0
0,25,25325.07,2,2,114330.95,1,1,1,1,0,0,0,0
0,38,9209.21,5,1,119827.49379288736,2,1,1,0,0,0,0,0
0,39,38882.34,6,9,83456.79,2,0,0,0,0,0,0,1
0,44,148727.42,2,8,106022.73,2,0,0,1,0,0,0,0
1,29,175398.34,5,7,117726.33,1,1,1,0,0,0,0,0
1,47,71071.47,5,10,137682.68,1,1,0,0,0,0,0,0
1,32,86306.75,2,10,80728.15,1,1,0,1,0,0,0,0
0,48,38411.79,2,3,152827.99,1,1,0,1,0,0,0,0
0,39,118358.54,2,4,83765.35,2,1,0,1,0,0,0,0
0,35,121210.09,2,8,119182.73,1,0,0,1,0,0,0,0
1,38,53534.8,1,7,119827.49379288736,1,0,1,0,1,0,0,0
0,33,117374.22,2,8,119827.49379288736,2,0,0,1,0,0,0,0
1,41,7034.94,1,2,131341.46,2,0,1,0,1,0,0,0
0,28,178222.77,3,8,97840.72,1,1,1,0,0,1,0,0
0,48,180344.69,4,7,105086.74,1,1,1,0,0,0,1,0
1,56,121164.6,5,6,94231.13,1,0,0,0,0,0,0,0
0,27,79458.12,6,8,66201.96,1,1,1,0,0,0,0,1
0,38,85231.88,3,5,117289.92,1,0,0,0,0,1,0,0
0,29,77242.19,4,6,185709.28,2,1,1,0,0,0,1,0
0,36,56905.38,2,1,119827.49379288736,1,1,1,1,0,0,0,0
1,28,27411.19,5,7,108116.66,1,1,1,0,0,0,0,0
1,25,8227.91,3,9,119827.49379288736,2,1,1,0,0,1,0,0
1,36,26955.72,4,8,114435.47,1,1,0,0,0,0,1,0
1,30,109685.61,3,8,141787.31,2,1,1,0,0,1,0,0
1,49,187192.23,3,9,171787.84,2,1,0,0,0,1,0,0
0,42,152944.39,6,10,119827.49379288736,2,1,1,0,0,0,0,1
0,48,183235.33,2,8,119827.49379288736,2,1,0,1,0,0,0,0
1,45,125658.28,1,2,119827.49379288736,2,1,0,0,1,0,0,0
0,33,92277.47,2,0,119827.49379288736,1,1,0,1,0,0,0,0
0,29,69849.55,1,8,130036.21,2,0,1,0,1,0,0,0
1,33,79176.09,4,3,153819.58,1,1,0,0,0,0,1,0
1,34,190263.78,4,9,100628.0,2,1,1,0,0,0,1,0
0,39,140881.2,4,7,135483.17,1,1,0,0,0,0,1,0
1,25,197264.35,1,10,111363.1,2,1,0,0,1,0,0,0
0,31,25445.0,4,2,68927.57,1,1,1,0,0,0,1,0
0,34,156917.12,4,6,37266.67,2,0,0,0,0,0,1,0
0,43,58761.33,3,4,119827.49379288736,2,1,1,0,0,1,0,0
0,27,33389.42,3,6,107751.68,2,1,1,0,0,1,0,0
1,42,162865.52,5,2,132193.94,2,1,1,0,0,0,0,0
1,21,56191.99,1,4,109130.96,2,1,1,0,1,0,0,0
0,33,69608.48,4,1,119827.49379288736,2,0,0,0,0,0,1,0
1,31,178667.7,4,8,119827.49379288736,2,1,0,0,0,0,1,0
1,44,111346.22,4,9,77637.35,2,1,1,0,0,0,1,0
0,27,131919.48,1,5,119827.49379288736,2,1,0,0,1,0,0,0
0,51,178929.84,2,4,119827.49379288736,2,1,1,1,0,0,0,0
0,26,166495.2,2,6,119827.49379288736,2,0,0,1,0,0,0,0
0,53,124218.27,6,6,119827.49379288736,2,1,1,0,0,0,0,1
1,25,10579.72,3,3,100913.57,1,0,0,0,0,1,0,0
0,37,2186.83,5,1,130922.81,2,0,0,0,0,0,0,0
0,23,169669.33,4,6,136100.69,2,0,0,0,0,0,1,0
1,31,183487.98,4,0,107884.81,2,1,1,0,0,0,1,0
0,35,80618.47,3,6,119827.49379288736,2,1,1,0,0,1,0,0
0,47,50213.81,2,6,119827.49379288736,1,1,0,1,0,0,0,0
1,39,26848.25,5,7,119827.49379288736,2,1,0,0,0,0,0,0
0,37,117948.0,3,6,119827.49379288736,1,1,1,0,0,1,0,0
0,35,70403.65,4,9,119827.49379288736,2,1,1,0,0,0,1,0
1,43,120225.62,2,1,97792.21,1,0,0,1,0,0,0,0
1,53,180598.28,6,5,114421.55,1,1,0,0,0,0,0,1
1,45,96862.56,2,9,119827.49379288736,2,1,1,1,0,0,0,0
1,44,86414.41,3,2,119827.49379288736,2,0,0,0,0,1,0,0
1,62,6776.92,4,7,121286.27,1,0,1,0,0,0,1,0
0,27,103381.47,6,9,159561.93,1,0,1,0,0,0,0,1
0,30,34180.33,2,9,119827.49379288736,2,1,0,1,0,0,0,0
1,34,14121.61,4,9,119827.49379288736,2,0,0,0,0,0,1,0
1,47,2079.2,3,6,106901.94,1,1,1,0,0,1,0,0
1,60,102925.76,2,8,119827.49379288736,2,1,1,1,0,0,0,0
1,31,88604.89,4,9,154586.92,1,0,1,0,0,0,1,0
1,39,83084.33,4,7,119827.49379288736,2,1,0,0,0,0,1,0
1,32,53420.53,5,4,119827.49379288736,2,1,0,0,0,0,0,0
1,36,72350.17,5,9,150956.71,1,0,0,0,0,0,0,0
0,40,69303.15,4,10,119827.49379288736,2,0,1,0,0,0,1,0
0,38,129697.99,5,8,120623.21,1,1,0,0,0,0,0,0
1,30,17104.0,4,3,119827.49379288736,2,0,1,0,0,0,1,0
1,37,128256.18,2,6,169902.92,1,1,1,1,0,0,0,0
1,29,47454.93,3,4,128744.04,1,1,1,0,0,1,0,0
1,61,191370.97,5,1,119827.49379288736,2,1,1,0,0,0,0,0
0,41,109783.29,1,4,119703.1,2,1,1,0,1,0,0,0
1,39,48378.4,3,7,119827.49379288736,2,1,0,0,0,1,0,0
1,32,146636.44,5,6,123912.78,2,1,1,0,0,0,0,0
0,36,82298.59,2,7,119827.49379288736,2,1,1,1,0,0,0,0
1,34,177896.92,2,6,119827.49379288736,2,1,1,1,0,0,0,0
1,61,8643.21,5,5,108166.09,2,0,1,0,0,0,0,0
1,48,41816.49,5,9,163630.76,1,0,1,0,0,0,0,0
1,32,777.37,3,7,119827.49379288736,2,1,1,0,0,1,0,0
1,33,105383.49,5,2,127154.14,2,0,1,0,0,0,0,0
0,41,98301.61,5,10,122189.66,2,1,0,0,0,0,0,0
1,51,153917.41,5,5,119827.49379288736,2,1,0,0,0,0,0,0
0,27,126809.15,6,2,133009.51,1,1,0,0,0,0,0,1
0,42,148611.52,1,1,103873.39,1,1,0,0,1,0,0,0
1,29,168924.41,3,2,119827.49379288736,1,1,1,0,0,1,0,0
0,30,182726.22,3,2,119370.11,1,1,1,0,0,1,0,0
1,50,93568.77,4,6,119827.49379288736,1,1,0,0,0,0,1,0
0,36,96366.7,3,5,90063.74,2,1,1,0,0,1,0,0
1,39,184977.2,5,6,127415.85,1,1,1,0,0,0,0,0
1,35,176962.31,3,6,112689.95,1,1,0,0,0,1,0,0
1,43,43956.83,3,4,97392.18,2,1,0,0,0,1,0,0
0,56,99504.03,4,9,123785.24,1,1,0,0,0,0,1,0
0,26,183049.41,4,1,77780.29,1,0,1,0,0,0,1,0
1,43,166588.76,6,8,140733.74,1,1,1,0,0,0,0,1
1,35,60972.84,6,2,119827.49379288736,2,1,1,0,0,0,0,1
0,36,134778.01,1,7,85660.96,1,0,0,0,1,0,0,0
1,31,35593.18,3,5,119827.49379288736,1,1,0,0,0,1,0,0
1,53,128019.48,3,5,64646.7,1,1,0,0,0,1,0,0
1,50,194700.81,5,9,119827.49379288736,4,1,1,0,0,0,0,0
0,29,12048.67,3,6,119827.49379288736,2,0,0,0,0,1,0,0
0,35,113656.85,2,5,150725.53,2,0,1,1,0,0,0,0
0,27,63495.86,3,2,119827.49379288736,2,1,0,0,0,1,0,0
1,38,90878.13,4,2,103391.38,1,0,1,0,0,0,1,0
0,50,50488.91,4,6,94684.27,1,1,1,0,0,0,1,0
1,27,132104.76,6,4,95331.83,2,1,0,0,0,0,0,1
0,60,17978.68,4,6,119827.49379288736,1,1,0,0,0,0,1,0
1,40,44406.17,5,4,166082.15,2,0,1,0,0,0,0,0
0,55,116548.02,4,1,137592.31,2,0,1,0,0,0,1,0
0,42,180702.12,1,6,119827.49379288736,1,1,0,0,1,0,0,0
1,36,1871.25,3,5,115725.24,2,0,0,0,0,1,0,0
0,35,163587.9,6,0,180303.24,2,1,0,0,0,0,0,1
1,34,27244.35,3,3,119827.49379288736,2,1,0,0,0,1,0,0
1,34,27738.01,3,5,154983.98,1,1,0,0,0,1,0,0
1,29,95025.27,3,10,119827.49379288736,2,1,1,0,0,1,0,0
1,31,77335.75,6,4,93249.4,1,1,0,0,0,0,0,1
1,72,111981.19,6,1,119827.49379288736,2,0,1,0,0,0,0,1
0,47,177624.01,2,7,119827.49379288736,2,1,1,1,0,0,0,0
0,51,181297.65,6,8,122522.32,1,0,0,0,0,0,0,1
1,28,16064.25,4,9,118945.09,1,0,0,0,0,0,1,0
0,35,54209.02,3,5,119827.49379288736,1,1,1,0,0,1,0,0
0,47,65481.86,1,5,157099.47,2,1,1,0,1,0,0,0
1,33,74588.41,2,0,132255.99,2,0,1,1,0,0,0,0
0,70,33350.26,2,3,87926.24,2,1,0,1,0,0,0,0
1,39,82526.92,3,2,119827.49379288736,2,1,1,0,0,1,0,0
1,36,123866.43,4,8,119827.49379288736,2,0,1,0,0,0,1,0
1,40,83508.93,3,0,152092.44,2,1,1,0,0,1,0,0
1,37,175082.2,2,8,152303.66,2,1,1,1,0,0,0,0
0,42,135630.32,1,9,119827.49379288736,2,0,0,0,1,0,0,0
0,43,194690.77,1,7,102365.49,1,1,0,0,1,0,0,0
1,33,158336.36,5,10,119827.49379288736,1,0,0,0,0,0,0,0
0,28,12761.16,4,5,119827.49379288736,2,0,0,0,0,0,1,0
0,27,126494.82,4,9,152328.88,2,0,0,0,0,0,1,0
0,39,171971.25,3,10,102556.18,2,1,0,0,0,1,0,0
0,29,164806.89,3,4,119827.49379288736,2,1,0,0,0,1,0,0
0,45,36193.07,6,8,119827.49379288736,2,1,1,0,0,0,0,1
1,52,179291.85,4,8,119827.49379288736,2,0,1,0,0,0,1,0
1,44,144680.18,1,2,117028.6,2,0,1,0,1,0,0,0
0,36,118372.55,5,5,97665.61,1,1,0,0,0,0,0,0
1,67,186995.17,6,6,148363.38,1,1,1,0,0,0,0,1
1,29,55582.54,5,0,133702.89,1,1,0,0,0,0,0,0
1,29,138145.62,1,7,119827.49379288736,2,1,1,0,1,0,0,0
1,38,88965.46,5,1,122214.0,1,0,1,0,0,0,0,0
0,55,135853.62,4,8,118772.71,4,0,0,0,0,0,1,0
1,27,103603.65,1,6,119827.49379288736,2,1,0,0,1,0,0,0
0,25,82500.84,1,4,119827.49379288736,2,0,0,0,1,0,0,0
0,20,3529.72,1,2,121093.29,2,1,0,0,1,0,0,0
1,28,167973.63,2,1,79460.98,2,1,1,1,0,0,0,0
1,30,156529.44,4,7,101231.77,2,0,0,0,0,0,1,0
0,31,101139.3,2,9,119825.75,2,1,1,1,0,0,0,0
0,39,116511.12,6,1,124640.51,1,1,0,0,0,0,0,1
1,37,2383.59,1,2,110777.26,2,1,0,0,1,0,0,0
0,23,159553.27,1,9,123943.18,1,1,1,0,1,0,0,0
1,35,32825.5,3,4,88109.81,1,1,1,0,0,1,0,0
1,43,122937.57,4,3,184926.61,1,1,0,0,0,0,1,0
0,39,103421.91,1,5,119013.86,1,1,0,0,1,0,0,0
1,39,653.58,1,7,119827.49379288736,2,0,1,0,1,0,0,0
1,62,20367.68,4,6,118756.62,1,1,1,0,0,0,1,0
0,29,39382.06,6,1,119827.49379288736,2,0,0,0,0,0,0,1
1,34,57841.89,6,7,115101.5,1,0,0,0,0,0,0,1
1,37,121239.65,1,3,94661.53,2,1,0,0,1,0,0,0
0,46,45424.13,4,5,56580.95,2,0,1,0,0,0,1,0
0,45,71133.12,2,7,91091.06,2,1,0,1,0,0,0,0
1,36,40318.33,1,3,128960.21,2,1,1,0,1,0,0,0
0,33,180249.94,5,9,151772.63,2,0,0,0,0,0,0,0
1,65,85179.48,6,6,129472.33,1,1,1,0,0,0,0,1
0,31,141137.53,2,6,107784.65,1,1,1,1,0,0,0,0
1,36,124795.84,3,5,119827.49379288736,2,1,0,0,0,1,0,0
0,33,122625.68,5,7,119827.49379288736,2,1,0,0,0,0,0,0
0,30,189528.72,1,5,119827.49379288736,2,1,0,0,1,0,0,0
1,48,133961.19,4,5,126111.61,1,0,1,0,0,0,1,0
0,39,81901.6,4,0,119827.49379288736,2,0,0,0,0,0,1,0
0,39,93275.61,1,6,119827.49379288736,2,1,0,0,1,0,0,0
1,34,9677.0,5,2,137390.11,2,1,0,0,0,0,0,0
1,69,70849.47,3,10,154953.94,1,1,1,0,0,1,0,0
1,29,112010.02,4,5,179539.2,1,0,0,0,0,0,1,0
0,33,42749.85,4,0,101084.36,1,1,0,0,0,0,1,0
1,72,78695.68,4,5,94216.05,1,1,1,0,0,0,1,0
0,56,142492.04,6,10,129255.2,2,1,0,0,0,0,0,1
1,33,57751.21,5,3,155736.42,2,1,1,0,0,0,0,0
0,33,88592.8,5,4,70541.06,1,0,0,0,0,0,0,0
1,45,84663.21,3,0,119827.49379288736,1,0,0,0,0,1,0,0
0,28,100615.14,2,6,146098.43,3,1,0,1,0,0,0,0
1,39,195638.13,5,2,116120.19,2,1,1,0,0,0,0,0
1,31,41409.36,2,2,118899.45,2,0,0,1,0,0,0,0
1,32,37731.95,6,7,119827.49379288736,2,0,1,0,0,0,0,1
1,29,173495.77,5,2,45022.23,1,1,1,0,0,0,0,0
1,43,33879.26,6,2,119827.49379288736,2,1,0,0,0,0,0,1
1,23,91573.19,1,1,119827.49379288736,2,1,0,0,1,0,0,0
0,37,192026.02,4,6,104414.03,1,1,0,0,0,0,1,0
0,37,136050.44,6,8,114754.08,1,1,0,0,0,0,0,1
0,59,163365.85,6,4,119827.49379288736,1,1,1,0,0,0,0,1
1,48,73066.72,3,5,139714.4,2,0,0,0,0,1,0,0
1,43,177357.16,6,7,138150.57,1,1,1,0,0,0,0,1
